iter	Passed	Remaining
4510	4272219	5198451
4511	4273256	5197613
4512	4273976	5196390
4513	4274692	5195162
4514	4275652	5194231
4515	4276365	5192999
4516	4277193	5191908
4517	4277875	5190639
4518	4278600	5189424
4519	4279341	5188227
4520	4280304	5187300
4521	4281108	5186180
4522	4282117	5185310
4523	4282757	5183992
4524	4283483	5182777
4525	4284214	5181570
4526	4284901	5180311
4527	4285669	5179148
4528	4286485	5178044
4529	4287545	5177235
4530	4288671	5176505
4531	4289450	5175356
4532	4290218	5174194
4533	4290950	5172989
4534	4291645	5171740
4535	4292316	5170462
4536	4293386	5169665
4537	4294059	5168389
4538	4294738	5167121
4539	4295511	5165967
4540	4296634	5165234
4541	4297335	5163993
4542	4298162	5162904
4543	4298932	5161746
4544	4299657	5160535
4545	4300378	5159318
4546	4301106	5158111
4547	4301857	5156931
4548	4302955	5156168
4549	4303698	5154979
4550	4304482	5153840
4551	4305191	5152610
4552	4305874	5151349
4553	4306611	5150154
4554	4307377	5148995
4555	4308165	5147860
4556	4308845	5146597
4557	4309493	5145297
4558	4310248	5144123
4559	4311220	5143210
4560	4312082	5142164
4561	4313136	5141349
4562	4313888	5140173
4563	4314958	5139376
4564	4315778	5138281
4565	4316814	5137444
4566	4317626	5136340
4567	4318286	5135055
4568	4318993	5133826
4569	4319762	5132671
4570	4320780	5131813
4571	4321481	5130577
4572	4322286	5129466
4573	4323254	5128548
4574	4324023	5127393
4575	4324779	5126224
4576	4325623	5125159
4577	4326368	5123977
4578	4327129	5122814
4579	4327980	5121758
4580	4328875	5120754
4581	4329682	5119646
4582	4330762	5118860
4583	4331514	5117688
4584	4332343	5116605
4585	4334875	5117535
4586	4352088	5135787
4587	4352743	5134491
4588	4353395	5133192
4589	4354068	5131919
4590	4354832	5130753
4591	4355563	5129548
4592	4356302	5128353
4593	4357234	5127385
4594	4357952	5126165
4595	4358791	5125089
4596	4359501	5123859
4597	4360197	5122615
4598	4360905	5121385
4599	4361750	5120316
4600	4362849	5119544
4601	4364293	5119178
4602	4365148	5118119
4603	4366573	5117729
4604	4377829	5128857
4605	4382984	5132831
4606	4384034	5131994
4607	4384987	5131044
4608	4385803	5129934
4609	4386520	5128708
4610	4387249	5127496
4611	4388009	5126321
4612	4388808	5125192
4613	4389546	5123991
4614	4390509	5123054
4615	4391206	5121806
4616	4391982	5120649
4617	4392767	5119505
4618	4393486	5118283
4619	4394263	5117129
4620	4395129	5116078
4621	4395879	5114894
4622	4396668	5113753
4623	4397399	5112547
4624	4398137	5111349
4625	4398854	5110126
4626	4399630	5108972
4627	4400302	5107697
4628	4401031	5106489
4629	4401713	5105227
4630	4402371	5103937
4631	4403133	5102767
4632	4403819	5101511
4633	4404540	5100294
4634	4405321	5099147
4635	4406041	5097930
4636	4406809	5096769
4637	4407620	5095657
4638	4408394	5094504
4639	4409142	5093319
4640	4409927	5092179
4641	4410660	5090978
4642	4411411	5089798
4643	4412441	5088939
4644	4413205	5087775
4645	4414214	5086892
4646	4414962	5085710
4647	4415694	5084508
4648	4416616	5083526
4649	4417354	5082333
4650	4418026	5081063
4651	4418794	5079904
4652	4419566	5078750
4653	4420316	5077570
4654	4421082	5076409
4655	4421796	5075189
4656	4422587	5074056
4657	4423275	5072807
4658	4424037	5071643
4659	4425224	5070965
4660	4426081	5069909
4661	4426842	5068744
4662	4427855	5067867
4663	4428632	5066720
4664	4429403	5065566
4665	4430221	5064467
4666	4430890	5063196
4667	4431608	5061982
4668	4432438	5060896
4669	4433235	5059773
4670	4433954	5058561
4671	4434744	5057431
4672	4435422	5056172
4673	4436086	5054899
4674	4436864	5053755
4675	4437741	5052724
4676	4438553	5051618
4677	4439372	5050521
4678	4440112	5049335
4679	4440815	5048106
4680	4441518	5046878
4681	4442260	5045694
4682	4442995	5044502
4683	4443883	5043485
4684	4444664	5042345
4685	4445815	5041626
4686	4446626	5040521
4687	4447357	5039326
4688	4448192	5038249
4689	4448889	5037015
4690	4449606	5035804
4691	4450350	5034624
4692	4451203	5033568
4693	4451969	5032413
4694	4453135	5031710
4695	4453802	5030444
4696	4454589	5029313
4697	4455408	5028219
4698	4456138	5027024
4699	4456949	5025922
4700	4458347	5025480
4701	4459650	5024931
4702	4460308	5023655
4703	4461089	5022519
4704	4461811	5021316
4705	4463198	5020860
4706	4463912	5019648
4707	4464685	5018503
4708	4465483	5017386
4709	4466223	5016204
4710	4466940	5014996
4711	4467729	5013870
4712	4468493	5012714
4713	4469598	5011942
4714	4470340	5010763
4715	4471145	5009655
4716	4472153	5008774
4717	4472939	5007644
4718	4473691	5006477
4719	4474456	5005324
4720	4475543	5004531
4721	4476840	5003973
4722	4477985	5003245
4723	4478933	5002297
4724	4480460	5001995
4725	4481576	5001234
4726	4482327	5000065
4727	4483189	4999021
4728	4483971	4997888
4729	4484710	4996706
4730	4485644	4995743
4731	4486631	4994838
4732	4487416	4993708
4733	4488120	4992489
4734	4489411	4991922
4735	4490136	4990726
4736	4490891	4989563
4737	4492027	4988824
4738	4493231	4988159
4739	4493985	4986996
4740	4494682	4985769
4741	4495853	4985068
4742	4496822	4984144
4743	4498014	4983466
4744	4498938	4982491
4745	4499997	4981666
4746	4500725	4980474
4747	4501400	4979224
4748	4502445	4978383
4749	4503172	4977190
4750	4503974	4976081
4751	4504700	4974888
4752	4505434	4973703
4753	4506097	4972441
4754	4507454	4971945
4755	4508289	4970872
4756	4508975	4969636
4757	4509666	4968405
4758	4510501	4967333
4759	4511576	4966525
4760	4513148	4966264
4761	4514180	4965408
4762	4515330	4964683
4763	4516173	4963619
4764	4517282	4962849
4765	4518444	4962135
4766	4519159	4960932
4767	4520172	4960055
4768	4521113	4959098
4769	4521938	4958016
4770	4522751	4956919
4771	4523380	4955622
4772	4524084	4954407
4773	4524968	4953390
4774	4529149	4955980
4775	4544287	4970552
4776	4554730	4979979
4777	4614850	5043689
4778	4615709	5042606
4779	4616502	5041452
4780	4617808	5040857
4781	4618640	5039746
4782	4688851	5114308
4783	4691328	5114959
4784	4703469	5126142
4785	4704892	5125639
4786	4706740	5125598
4787	4708068	5124990
4788	4709343	5124324
4789	4710564	5123599
4790	4712318	5123453
4791	4713769	5122978
4792	4715195	5122474
4793	4716525	5121866
4794	4718085	5121509
4795	4719662	5121168
4796	4765081	5168379
4797	4811901	5217071
4798	4827120	5231475
4799	4828127	5230471
4800	4828930	5229246
4801	4829667	5227948
4802	4830542	5226801
4803	4831349	5225580
4804	4832434	5224660
4805	4834128	5224399
4806	4834901	5223141
4807	4836225	5222480
4808	4837328	5221578
4809	4838274	5220508
4810	4839919	5220191
4811	4840847	5219102
4812	4854536	5231764
4813	4864954	5240892
4814	4874284	5248840
4815	4890375	5264058
4816	4983090	5361710
4817	5033291	5413557
4818	5037583	5416003
4819	5042111	5418700
4820	5046652	5421409
4821	5053368	5426449
4822	5054308	5425286
4823	5055330	5424210
4824	5056369	5423152
4825	5057236	5421910
4826	5058149	5420718
4827	5059110	5419577
4828	5066271	5425075
4829	5067198	5423895
4830	5068172	5422766
4831	5070384	5422961
4832	5078423	5429384
4833	5098585	5448757
4834	5100309	5448417
4835	5102836	5448935
4836	5105127	5449198
4837	5107200	5449229
4838	5107873	5447765
4839	5109044	5446832
4840	5110663	5446377
4841	5117893	5451899
4842	5133729	5466579
4843	5136287	5467113
4844	5141764	5470752
4845	5144265	5471222
4846	5221993	5551667
4847	5223837	5551405
4848	5225583	5551037
4849	5227650	5551010
4850	5229584	5550841
4851	5232424	5551632
4852	5234271	5551369
4853	5236880	5551913
4854	5239673	5552651
4855	5241813	5552695
4856	5243599	5552364
4857	5245979	5552660
4858	5248102	5552684
4859	5249888	5552351
4860	5251981	5552342
4861	5254591	5552877
4862	5256782	5552969
4863	5258872	5552954
4864	5261129	5553113
4865	5263170	5553045
4866	5264808	5552550
4867	5266046	5551633
4868	5268724	5552233
4869	5270560	5551945
4870	5272752	5552031
4871	5275203	5552389
4872	5277184	5552252
4873	5279173	5552122
4874	5281623	5552476
4875	5283170	5551879
4876	5284679	5551243
4877	5287526	5552010
4878	5289771	5552145
4879	5297826	5558375
4880	5313680	5572778
4881	5319684	5576842
4882	5322151	5577195
4883	5323883	5576778
4884	5325730	5576480
4885	5327354	5575949
4886	5329465	5575927
4887	5331983	5576330
4888	5333614	5575803
4889	5335205	5575235
4890	5336800	5574670
4891	5338517	5574232
4892	5340307	5573871
4893	5342146	5573559
4894	5343891	5573149
4895	5346586	5573728
4896	5348171	5573150
4897	5349774	5572590
4898	5351318	5571969
4899	5352812	5571294
4900	5354643	5570970
4901	5356097	5570254
4902	5359174	5571224
4903	5362286	5572229
4904	5365689	5573535
4905	5368402	5574121
4906	5370562	5574133
4907	5373707	5575166
4908	5376281	5575605
4909	5378509	5575684
4910	5380463	5575479
4911	5381911	5574748
4912	5384222	5574911
4913	5385747	5574259
4914	5387092	5573421
4915	5388888	5573049
4916	5391000	5573003
4917	5392867	5572702
4918	5394879	5572551
4919	5396931	5572441
4920	5399172	5572525
4921	5401015	5572197
4922	5402820	5571829
4923	5404688	5571527
4924	5406063	5570715
4925	5408573	5571072
4926	5410746	5571081
4927	5412620	5570781
4928	5413953	5569924
4929	5415712	5569505
4930	5418003	5569633
4931	5420013	5569470
4932	5423788	5571120
4933	5425079	5570217
4934	5426523	5569471
4935	5428106	5568867
4936	5430779	5569381
4937	5439788	5576389
4938	5441093	5575496
4939	5442609	5574818
4940	5443920	5573930
4941	5445780	5573604
4942	5447302	5572933
4943	5448701	5572134
4944	5450399	5571641
4945	5451969	5571018
4946	5454560	5571435
4947	5456190	5570871
4948	5457452	5569932
4949	5459563	5569857
4950	5461564	5569670
4951	5464075	5570002
4952	5466361	5570104
4953	5473211	5574853
4954	5532944	5633441
4955	5537337	5635659
4956	5548631	5644896
4957	5553707	5647800
4958	5559105	5651028
4959	5562889	5652613
4960	5567568	5655105
4961	5572955	5658313
4962	5576636	5659786
4963	5579342	5660267
4964	5584412	5663144
4965	5588573	5665098
4966	5593529	5667854
4967	5597431	5669539
4968	5600569	5670449
4969	5603963	5671616
4970	5607708	5673137
4971	5611422	5674624
4972	5615197	5676171
4973	5618574	5677313
4974	5621555	5678053
4975	5624362	5678617
4976	5627761	5679775
4977	5633329	5683121
4978	5636773	5684321
4979	5639897	5685198
4980	5644479	5687541
4981	5647557	5688366
4982	5650520	5689075
4983	5655555	5691866
4984	5662059	5696134
4985	5665653	5697470
4986	5669851	5699411
4987	5675873	5703182
4988	5680941	5705992
4989	5684872	5707657
4990	5690988	5711513
4991	5694086	5712337
4992	5698951	5714930
4993	5703819	5717525
4994	5708988	5720418
4995	5715707	5724859
4996	5719151	5726018
4997	5731394	5735981
4998	5740828	5743125
4999	5747449	5747449
5000	5755174	5752873
5001	5761247	5756640
5002	5766341	5759426
5003	5772163	5762935
5004	5773615	5762080
5005	5775169	5761325
5006	5787335	5771153
5007	5792413	5773907
5008	5794297	5773475
5009	5795290	5772155
5010	5799419	5773958
5011	5800955	5773177
5012	5806701	5776584
5013	5808000	5775566
5014	5814974	5780188
5015	5824222	5787065
5016	5828454	5788955
5017	5839575	5797681
5018	5854897	5810568
5019	5858983	5812297
5020	5860005	5810987
5021	5860961	5809610
5022	5861850	5808168
5023	5862901	5806886
5024	5863739	5805393
5025	5864638	5803961
5026	5865494	5802487
5027	5866395	5801058
5028	5867280	5799612
5029	5868569	5798566
5030	5870360	5798016
5031	5877334	5802582
5032	5879809	5802705
5033	5883990	5804508
5034	5885624	5803798
5035	5886263	5802106
5036	5891272	5804721
5037	5892213	5803327
5038	5893089	5801868
5039	5893934	5800379
5040	5894901	5799011
5041	5895727	5797504
5042	5896611	5796054
5043	5897376	5794488
5044	5898167	5792947
5045	5898900	5791350
5046	5899813	5789929
5047	5900691	5788475
5048	5901412	5786867
5049	5902603	5785720
5050	5903402	5784188
5051	5904236	5782692
5052	5904978	5781105
5053	5905795	5779593
5054	5906613	5778081
5055	5907328	5776470
5056	5908032	5774847
5057	5908837	5773324
5058	5909700	5771858
5059	5911024	5770841
5060	5911974	5769461
5061	5912959	5768113
5062	5913916	5766739
5063	5914803	5765298
5064	5915958	5764117
5065	5916866	5762695
5066	5917472	5760981
5067	5918552	5759727
5068	5919494	5758340
5069	5920557	5757070
5070	5921864	5756037
5071	5922881	5754723
5072	5925424	5754891
5073	5948989	5775467
5074	5950184	5774317
5075	5951344	5773132
5076	5952416	5771862
5077	5953435	5770541
5078	5954266	5769037
5079	5955359	5767788
5080	5956444	5766532
5081	5958757	5766464
5082	5959967	5765327
5083	5961077	5764094
5084	5962098	5762775
5085	5963838	5762151
5086	5965023	5760990
5087	5968315	5761864
5088	5972086	5763198
5089	5977648	5766258
5090	5981162	5767339
5091	5981899	5765743
5092	5982919	5764418
5093	5984560	5763693
5094	5985793	5762574
5095	5986946	5761379
5096	5987948	5760037
5097	5993434	5763008
5098	5994287	5761522
5099	5995398	5760285
5100	6004902	5767108
5101	6007998	5767772
5102	6011611	5768932
5103	6018637	5773363
5104	6022144	5774417
5105	6025906	5775711
5106	6029650	5776988
5107	6031052	5776019
5108	6032607	5775197
5109	6033949	5774170
5110	6035237	5773092
5111	6036670	5772153
5112	6038129	5771237
5113	6039385	5770128
5114	6040790	5769161
5115	6042197	5768196
5116	6043625	5767251
5117	6045017	5766270
5118	6046580	5765454
5119	6047825	5764333
5120	6049101	5763242
5121	6051943	5763643
5122	6058932	5767990
5123	6064236	5770729
5124	6067480	5771505
5125	6070874	5772423
5126	6072927	5772064
5127	6074423	5771175
5128	6075749	5770126
5129	6076660	5768681
5130	6077478	5767149
5131	6078809	5766103
5132	6079517	5764467
5133	6080844	5763418
5134	6081780	5761998
5135	6083131	5760971
5136	6084190	5759668
5137	6085688	5758781
5138	6087148	5757857
5139	6094417	5762426
5140	6095944	5761562
5141	6099855	5762952
5142	6101393	5762098
5143	6107401	5765463
5144	6109934	5765545
5145	6113750	5766837
5146	6114700	5765424
5147	6115802	5764155
5148	6117327	5763285
5149	6118558	5762137
5150	6119805	5761005
5151	6124380	5763003
5152	6125367	5761625
5153	6126406	5760295
5154	6127901	5759395
5155	6130202	5759251
5156	6130888	5757590
5157	6132598	5756890
5158	6139721	5761270
5159	6140926	5760093
5160	6142429	5759197
5161	6167367	5780263
5162	6170824	5781188
5163	6171978	5779954
5164	6172883	5778488
5165	6174236	5777441
5166	6175078	5775915
5167	6175999	5774463
5168	6177246	5773317
5169	6178346	5772033
5170	6179437	5770741
5171	6180509	5769431
5172	6181737	5768267
5173	6182791	5766940
5174	6183649	5765431
5175	6184754	5764152
5176	6185930	5762940
5177	6186927	5761561
5178	6188084	5760331
5179	6189245	5759105
5180	6190404	5757876
5181	6191577	5756661
5182	6192561	5755270
5183	6193571	5753904
5184	6195212	5753124
5185	6196781	5752276
5186	6197992	5751096
5187	6198853	5749591
5188	6199906	5748266
5189	6200901	5746885
5190	6202008	5745609
5191	6203515	5744703
5192	6205375	5744124
5193	6206416	5742787
5194	6207656	5741633
5195	6208723	5740321
5196	6212099	5741142
5197	6214510	5741069
5198	6215648	5739820
5199	6216479	5738288
5200	6217700	5737117
5201	6218684	5735726
5202	6220092	5734726
5203	6221043	5733305
5204	6222046	5731933
5205	6222945	5730464
5206	6236928	5741040
5207	6239234	5740862
5208	6239963	5739232
5209	6241195	5738066
5210	6252147	5745833
5211	6253240	5744534
5212	6254140	5743059
5213	6254911	5741466
5214	6255742	5739928
5215	6256758	5738560
5216	6257650	5737079
5217	6258435	5735499
5218	6259457	5734137
5219	6260241	5732558
5220	6260967	5730925
5221	6261975	5729551
5222	6262979	5728174
5223	6263743	5726577
5224	6264574	5725041
5225	6265491	5723585
5226	6266555	5722263
5227	6267297	5720646
5228	6268116	5719101
5229	6269117	5717722
5230	6270119	5716344
5231	6271008	5714863
5232	6271714	5713217
5233	6272431	5711579
5234	6273179	5709971
5235	6273959	5708392
5236	6274993	5707045
5237	6276066	5705733
5238	6277217	5704491
5239	6278016	5702930
5240	6278756	5701317
5241	6279622	5699817
5242	6280369	5698210
5243	6281140	5696625
5244	6281937	5695064
5245	6282796	5693559
5246	6283985	5692354
5247	6284774	5690786
5248	6285536	5689194
5249	6286551	5687832
5250	6287384	5686305
5251	6288166	5684732
5252	6289211	5683397
5253	6290082	5681905
5254	6291063	5680513
5255	6292018	5679097
5256	6292818	5677541
5257	6293596	5675966
5258	6294373	5674391
5259	6295141	5672808
5260	6295960	5671270
5261	6296779	5669734
5262	6297540	5668145
5263	6298375	5666623
5264	6299251	5665138
5265	6300212	5663730
5266	6301003	5662170
5267	6301750	5660569
5268	6302598	5659061
5269	6303469	5657572
5270	6304173	5655935
5271	6304858	5654281
5272	6306013	5653048
5273	6306955	5651625
5274	6307880	5650187
5275	6309104	5649016
5276	6310227	5647755
5277	6311237	5646393
5278	6312162	5644955
5279	6313101	5643530
5280	6313953	5642027
5281	6315339	5641002
5282	6316151	5639463
5283	6317104	5638051
5284	6318041	5636625
5285	6318911	5635140
5286	6319773	5633646
5287	6320691	5632204
5288	6321919	5631038
5289	6322991	5629733
5290	6324512	5628827
5291	6325586	5627525
5292	6326631	5626195
5293	6327731	5624915
5294	6328549	5623385
5295	6329437	5621917
5296	6330368	5620487
5297	6331471	5619210
5298	6332549	5617911
5299	6333518	5616516
5300	6334613	5615232
5301	6335645	5613893
5302	6336474	5612374
5303	6337616	5611132
5304	6338533	5609691
5305	6339320	5608135
5306	6340137	5606607
5307	6340941	5605067
5308	6341729	5603513
5309	6342549	5601988
5310	6343750	5600799
5311	6344685	5599376
5312	6345828	5598136
5313	6346836	5596777
5314	6347727	5595315
5315	6348627	5593862
5316	6349705	5592565
5317	6351066	5591517
5318	6351924	5590027
5319	6352714	5588478
5320	6353545	5586964
5321	6354353	5585431
5322	6355152	5583890
5323	6356174	5582545
5324	6357123	5581136
5325	6358227	5579863
5326	6359151	5578433
5327	6360265	5577169
5328	6361300	5575837
5329	6362245	5574425
5330	6363165	5572991
5331	6364232	5571687
5332	6365385	5570458
5333	6366423	5569128
5334	6389156	5586769
5335	6390400	5585612
5336	6391471	5584303
5337	6392676	5583112
5338	6393749	5581806
5339	6394747	5580435
5340	6396230	5579486
5341	6397624	5578460
5342	6399521	5577872
5343	6400566	5576541
5344	6401749	5575330
5345	6402767	5573976
5346	6404140	5572931
5347	6405045	5571479
5348	6406000	5570070
5349	6407357	5569011
5350	6408797	5568024
5351	6409861	5566710
5352	6411314	5565734
5353	6412981	5564944
5354	6414120	5563695
5355	6415107	5562314
5356	6416197	5561023
5357	6417206	5559662
5358	6418238	5558321
5359	6419195	5556915
5360	6420141	5555499
5361	6421179	5554164
5362	6422976	5553485
5363	6424396	5552480
5364	6425868	5551519
5365	6427302	5550525
5366	6429740	5550398
5367	6434352	5552146
5368	6435889	5551239
5369	6437270	5550197
5370	6438699	5549197
5371	6440166	5548229
5372	6441510	5547155
5373	6448446	5550896
5374	6456401	5555508
5375	6475036	5569302
5376	6485669	5576204
5377	6489049	5576865
5378	6492751	5577803
5379	6496015	5578363
5380	6498064	5577877
5381	6512666	5588163
5382	6524687	5596225
5383	6532293	5600495
5384	6533492	5599269
5385	6539020	5601752
5386	6543234	5603107
5387	6546179	5603374
5388	6548256	5602896
5389	6549758	5601926
5390	6552196	5601757
5391	6555912	5602678
5392	6557146	5601478
5393	6558530	5600406
5394	6559902	5599323
5395	6561343	5598299
5396	6564656	5598871
5397	6566543	5598227
5398	6568767	5597869
5399	6575594	5601432
5400	6579945	5602882
5401	6580857	5601403
5402	6582103	5600208
5403	6583382	5599042
5404	6584696	5597905
5405	6586231	5596956
5406	6587249	5595568
5407	6588269	5594181
5408	6589457	5592937
5409	6590654	5591700
5410	6591828	5590445
5411	6592962	5589156
5412	6594093	5587863
5413	6595242	5586586
5414	6596972	5585802
5415	6598215	5584605
5416	6600322	5584138
5417	6625314	5603024
5418	6626654	5601901
5419	6627820	5600630
5420	6628873	5599264
5421	6630110	5598053
5422	6631247	5596758
5423	6632736	5595759
5424	6633837	5594434
5425	6634982	5593145
5426	6636311	5592012
5427	6637611	5590855
5428	6638986	5589759
5429	6655116	5601082
5430	6657567	5600888
5431	6662249	5602569
5432	6665562	5603096
5433	6666983	5602032
5434	6668303	5600884
5435	6669658	5599765
5436	6671003	5598637
5437	6672312	5597478
5438	6673588	5596292
5439	6674774	5595031
5440	6676245	5594009
5441	6677403	5592724
5442	6678624	5591491
5443	6679908	5590313
5444	6688839	5595530
5445	6690653	5594792
5446	6693530	5594941
5447	6704351	5601726
5448	6707182	5601832
5449	6734170	5622106
5450	6736657	5621914
5451	6738170	5620909
5452	6739559	5619801
5453	6740544	5618356
5454	6741560	5616937
5455	6742685	5615609
5456	6743936	5614385
5457	6744998	5613005
5458	6746349	5611865
5459	6750267	5612859
5460	6751446	5611575
5461	6752605	5610275
5462	6753967	5609143
5463	6755646	5608274
5464	6756430	5606662
5465	6757434	5605233
5466	6758729	5604045
5467	6759636	5602537
5468	6760790	5601232
5469	6768505	5605361
5470	6787265	5618630
5471	6806022	5631883
5472	6815324	5637306
5473	6816893	5636327
5474	6818099	5635050
5475	6819531	5633958
5476	6820977	5632879
5477	6825914	5634681
5478	6831297	5636848
5479	6855195	5654285
5480	6856368	5652969
5481	6857683	5651772
5482	6860309	5651653
5483	6861600	5650435
5484	6863669	5649857
5485	6872130	5654538
5486	6873818	5653643
5487	6875541	5652777
5488	6877168	5651832
5489	6878372	5650539
5490	6896013	5662743
5491	6898064	5662140
5492	6898990	5660613
5493	6900311	5659410
5494	6902852	5659208
5495	6904310	5658117
5496	6906435	5657573
5497	6907402	5656079
5498	6909243	5655301
5499	6910991	5654447
5500	6913786	5654449
5501	6915702	5653731
5502	6928971	5662290
5503	6930241	5661040
5504	6931568	5659836
5505	6933292	5658957
5506	6939610	5661824
5507	6949326	5667460
5508	6954776	5669613
5509	6957478	5669523
5510	6958321	5667919
5511	6959211	5666353
5512	6960566	5665166
5513	6961726	5663820
5514	6963626	5663075
5515	6965749	5662512
5516	6967659	5661776
5517	6968774	5660393
5518	6969996	5659096
5519	6972001	5658435
5520	6973353	5657245
5521	6974762	5656100
5522	6976146	5654935
5523	6977522	5653764
5524	6979155	5652800
5525	6980623	5651702
5526	6984229	5652335
5527	6985933	5651428
5528	6988475	5651198
5529	6990766	5650764
5530	6992468	5649853
5531	6995399	5649935
5532	6998417	5650086
5533	6999771	5648893
5534	7001316	5647855
5535	7002741	5646719
5536	7021738	5659746
5537	7038127	5670661
5538	7122296	5736155
5539	7149480	5755719
5540	7154315	5757280
5541	7155824	5756165
5542	7157263	5754992
5543	7158632	5753764
5544	7159832	5752399
5545	7161402	5751331
5546	7189696	5771717
5547	7191645	5770945
5548	7193686	5770246
5549	7195101	5769045
5550	7197308	5768478
5551	7199261	5767708
5552	7200904	5766688
5553	7202463	5765601
5554	7204301	5764738
5555	7206715	5764334
5556	7228328	5779281
5557	7248566	5793115
5558	7260269	5800118
5559	7261473	5798730
5560	7262513	5797212
5561	7263850	5795931
5562	7264920	5794436
5563	7266494	5793344
5564	7267781	5792023
5565	7268816	5790501
5566	7269939	5789050
5567	7270922	5787487
5568	7271978	5785982
5569	7272999	5784449
5570	7273817	5782756
5571	7274667	5781089
5572	7275634	5779514
5573	7276444	5777815
5574	7277618	5776405
5575	7279455	5775521
5576	7281258	5774610
5577	7282691	5773406
5578	7288577	5775730
5579	7292970	5776869
5580	7293720	5775121
5581	7294969	5773768
5582	7295911	5772173
5583	7301564	5774303
5584	7305126	5774777
5585	7310514	5776693
5586	7312394	5775836
5587	7314116	5774853
5588	7317165	5774918
5589	7318819	5773880
5590	7322430	5774386
5591	7324521	5773693
5592	7326478	5772892
5593	7328301	5771987
5594	7358236	5793213
5595	7359661	5791984
5596	7361281	5790909
5597	7363820	5790557
5598	7366322	5790174
5599	7372818	5792928
5600	7374662	5792026
5601	7382171	5795571
5602	7383588	5794331
5603	7384879	5792992
5604	7391450	5795794
5605	7393742	5795237
5606	7397909	5796150
5607	7400412	5795757
5608	7403520	5795838
5609	7405196	5794796
5610	7408804	5795266
5611	7411115	5794720
5612	7413340	5794107
5613	7417303	5794850
5614	7420580	5795056
5615	7422856	5794480
5616	7427233	5795543
5617	7429408	5794885
5618	7430815	5793629
5619	7435198	5794692
5620	7436903	5793667
5621	7443889	5796753
5622	7449663	5798893
5623	7452156	5798477
5624	7458764	5801260
5625	7462892	5802113
5626	7468739	5804300
5627	7472789	5805088
5628	7481741	5809680
5629	7490131	5813832
5630	7511420	5827987
5631	7513732	5827412
5632	7515620	5826506
5633	7526727	5832746
5634	7620827	5903267
5635	7627480	5906019
5636	7672098	5938152
5637	7691981	5951121
5638	7800398	6032547
5639	7815197	6041535
5640	7823531	6045519
5641	7830021	6048073
5642	7830021	6048073
5643	7874151	6078292
5644	7979377	6157014
5645	8067734	6222659
5646	8107512	6250797
5647	8191386	6312894
5648	8210895	6325355
5649	8314949	6402908
5650	8382660	6452422
5651	8443385	6496521
5652	8445056	6495162
5653	8449856	6496210
5654	8471573	6510256
5655	8475856	6510896
5656	8551630	6566430
5657	8587293	6591131
5658	8647029	6634279
5659	8736141	6699921
5660	8789954	6738447
5661	8829149	6765738
5662	8856966	6784292
5663	8882839	6801340
5664	8882839	6801340
5665	8907490	6815865
5666	8920625	6823137
5667	8936857	6832768
5668	8981185	6863863
5669	9034063	6901463
5670	9034063	6901463
5671	9034063	6901463
5672	9034063	6901463
5673	9034063	6901463
5674	9073902	6922672
5675	9150240	6978066
5676	9251530	7052436
5677	9263763	7058883
5678	9324741	7102451
5679	9410803	7165081
5680	9528663	7251858
5681	9686724	7369146
5682	9720830	7392077
5683	9854481	7490655
5684	10022143	7614993
5685	10022143	7614993
5686	10022143	7614993
5687	10089484	7659481
5688	10240237	7770755
5689	10319542	7827741
5690	10366142	7859881
5691	10412034	7891457
5692	10486844	7944914
5693	10541194	7982831
5694	10595612	8020768
5695	10643272	8053559
5696	10724341	8111591
5697	10866359	8215655
5698	10866359	8215655
5699	10936827	8263636
5700	11004340	8311254
5701	11039916	8334719
5702	11051329	8339930
5703	11065533	8347240
5704	11120558	8385323
5705	11162001	8413135
5706	11169844	8415609
5707	11189764	8427174
5708	11234441	8457366
5709	11364826	8552026
5710	11451475	8613710
5711	11575231	8703242
5712	11611306	8726800
5713	11611306	8726800
5714	11626973	8732967
5715	11628633	8730645
5716	11629675	8727860
5717	11630881	8725199
5718	11634949	8724683
5719	11642451	8726741
5720	11643305	8723814
5721	11644214	8720929
5722	11645212	8718111
5723	11646012	8715147
5724	11646856	8712215
5725	11647794	8709354
5726	11648568	8706372
5727	11649529	8703531
5728	11650343	8700579
5729	11651166	8697636
5730	11652132	8694800
5731	11653146	8692000
5732	11654194	8689227
5733	11655294	8686493
5734	11656332	8683713
5735	11657287	8680871
5736	11658206	8678004
5737	11659210	8675201
5738	11660296	8672460
5739	11661415	8669743
5740	11662486	8666991
5741	11663638	8664300
5742	11664607	8661474
5743	11665457	8658560
5744	11666626	8655883
5745	11667549	8653026
5746	11668486	8650178
5747	11669434	8647339
5748	11670559	8644633
5749	11671561	8641835
5750	11672533	8639016
5751	11673535	8636220
5752	11674493	8633392
5753	11675365	8630501
5754	11676246	8627617
5755	11677280	8624848
5756	11678399	8622142
5757	11679293	8619269
5758	11680097	8616332
5759	11681017	8613480
5760	11682098	8610748
5761	11683125	8607977
5762	11684090	8605160
5763	11685096	8602375
5764	11685997	8599513
5765	11686969	8596704
5766	11687970	8593916
5767	11688907	8591082
5768	11689839	8588246
5769	11690760	8585402
5770	11691719	8582586
5771	11692619	8579728
5772	11693619	8576944
5773	11694590	8574139
5774	11695641	8571393
5775	11696680	8568640
5776	11697620	8565814
5777	11698605	8563022
5778	11699666	8560286
5779	11700570	8557436
5780	11701600	8554679
