iter	RMSE
2901	0.03726879339
2902	0.03726321625
2903	0.03725817046
2904	0.03724904518
2905	0.03724271975
2906	0.03723231261
2907	0.03722254032
2908	0.03721573454
2909	0.03721064289
2910	0.03719743025
2911	0.03719081122
2912	0.03718676502
2913	0.03717866401
2914	0.03716898431
2915	0.03716045695
2916	0.03715380793
2917	0.03714605656
2918	0.03713373526
2919	0.03712795933
2920	0.03711854886
2921	0.03710571774
2922	0.03709344309
2923	0.03708023117
2924	0.03707809515
2925	0.03707491432
2926	0.03706626273
2927	0.0370568879
2928	0.03704798284
2929	0.03703536049
2930	0.03702849683
2931	0.0370189114
2932	0.03701121543
2933	0.03699957011
2934	0.03698870538
2935	0.03697505937
2936	0.03696723378
2937	0.03696267812
2938	0.03695280072
2939	0.03694649661
2940	0.03694196488
2941	0.03693585453
2942	0.03693275706
2943	0.03692209777
2944	0.03691226984
2945	0.03690646368
2946	0.03690012663
2947	0.03689058147
2948	0.03688555539
2949	0.03687729982
2950	0.03686764856
2951	0.03685880683
2952	0.03684851092
2953	0.03684216981
2954	0.03683226746
2955	0.03682437907
2956	0.03681935133
2957	0.03681032239
2958	0.03680597756
2959	0.03680118939
2960	0.03679423038
2961	0.03678643572
2962	0.03677849614
2963	0.03677123294
2964	0.03676581674
2965	0.03675850374
2966	0.03675306053
2967	0.03673918949
2968	0.03672992936
2969	0.03672217579
2970	0.03671324872
2971	0.03669270705
2972	0.03668198245
2973	0.03667036738
2974	0.03666277901
2975	0.03664928882
2976	0.03663768415
2977	0.03663179146
2978	0.03661533316
2979	0.03660757164
2980	0.03660163106
2981	0.03659655046
2982	0.03658664251
2983	0.03657299056
2984	0.03656354422
2985	0.03655872132
2986	0.03654671035
2987	0.03654341489
2988	0.03652964121
2989	0.03652354071
2990	0.03651260127
2991	0.03649547599
2992	0.03648883234
2993	0.03648199094
2994	0.03647012897
2995	0.03646368331
2996	0.03644994805
2997	0.03643939351
2998	0.03642812609
2999	0.03642344186
3000	0.03641425807
3001	0.03640772793
3002	0.03640343801
3003	0.03639442829
3004	0.03639054582
3005	0.03637893327
3006	0.03637290457
3007	0.03636896753
3008	0.03636309105
3009	0.03634980197
3010	0.03634102111
3011	0.0363318449
3012	0.03632434882
3013	0.03631202994
3014	0.03629574095
3015	0.03628968346
3016	0.03627912122
3017	0.03627034422
3018	0.03626369078
3019	0.03625049265
3020	0.03624202797
3021	0.03623206205
3022	0.03622543608
3023	0.03621924835
3024	0.03621191948
3025	0.03620529132
3026	0.0361979011
3027	0.03619133191
3028	0.03618525094
3029	0.03617775752
3030	0.03616614724
3031	0.03616245959
3032	0.03614847763
3033	0.03614213694
3034	0.03613346948
3035	0.03612639237
3036	0.03611258748
3037	0.03610604942
3038	0.03609925134
3039	0.03609582323
3040	0.03608404808
3041	0.03607632585
3042	0.03606389062
3043	0.0360579132
3044	0.03604873122
3045	0.03604093963
3046	0.03603298805
3047	0.03602672504
3048	0.0360186723
3049	0.0360143481
3050	0.03600411397
3051	0.03600016527
3052	0.0359969058
3053	0.03598754976
3054	0.0359783453
3055	0.03596597286
3056	0.03596263626
3057	0.03594925054
3058	0.0359425815
3059	0.03593284698
3060	0.0359234168
3061	0.03591500209
3062	0.03591066238
3063	0.03590448697
3064	0.03589901717
3065	0.03589717102
3066	0.03589017748
3067	0.03588509606
3068	0.0358787603
3069	0.0358733108
3070	0.03586324848
3071	0.03584714047
3072	0.03583737094
3073	0.03582536225
3074	0.03581863071
3075	0.0358071452
3076	0.03579716748
3077	0.03578784423
3078	0.03577606945
3079	0.03576732087
3080	0.03576121033
3081	0.03575671676
3082	0.03574518856
3083	0.03574036011
3084	0.03573373113
3085	0.03572808922
3086	0.03571983685
3087	0.03570932055
3088	0.0357014701
3089	0.03569153741
3090	0.03568783572
3091	0.03567790075
3092	0.03567166373
3093	0.03566196189
3094	0.03564950707
3095	0.03564030676
3096	0.03562509215
3097	0.03561774931
3098	0.03561225225
3099	0.03560482132
3100	0.03559234193
3101	0.03557999557
3102	0.035570003
3103	0.0355641671
3104	0.03555025238
3105	0.03554358795
3106	0.03553884369
3107	0.0355287157
3108	0.03552198453
3109	0.03551638546
3110	0.03551291332
3111	0.03550647443
3112	0.035496302
3113	0.03548435394
3114	0.03547414148
3115	0.0354583255
3116	0.03544826032
3117	0.03543923769
3118	0.03543277315
3119	0.03542693457
3120	0.03542050306
3121	0.03541591257
3122	0.03541018628
3123	0.03540205467
3124	0.03539834112
3125	0.03538883605
3126	0.03538165298
3127	0.03537284679
3128	0.03536368817
3129	0.03535802409
3130	0.0353503123
3131	0.03534020559
3132	0.03532240424
3133	0.0353174134
3134	0.03531556915
3135	0.03531030811
3136	0.03529826785
3137	0.03529146656
3138	0.03528267019
3139	0.03527641872
3140	0.03527235929
3141	0.03525846654
3142	0.03524803606
3143	0.03524368205
3144	0.03523885425
3145	0.03523050577
3146	0.03521988964
3147	0.03521261657
3148	0.03520385451
3149	0.03519800111
3150	0.03518646432
3151	0.03517048036
3152	0.03516313992
3153	0.03515108943
3154	0.03514102436
3155	0.03513278097
3156	0.03512858742
3157	0.03511973478
3158	0.03511425877
3159	0.035101492
3160	0.03509417272
3161	0.03509099938
3162	0.03508064918
3163	0.0350741139
3164	0.03506117448
3165	0.03505511905
3166	0.03504246716
3167	0.03503718682
3168	0.03503086673
3169	0.03502554897
3170	0.03502024127
3171	0.03500968706
3172	0.03500219184
3173	0.0349960843
3174	0.03498130383
3175	0.0349726671
3176	0.03496901203
3177	0.0349635093
3178	0.03495904838
3179	0.03495449053
3180	0.03494219241
3181	0.03493875805
3182	0.03493205316
3183	0.03491651904
3184	0.0349087175
3185	0.03490070408
3186	0.03488788719
3187	0.03487716832
3188	0.03486671726
3189	0.0348639143
3190	0.03485140497
3191	0.03484810508
3192	0.03483925913
3193	0.03482559292
3194	0.03481819225
3195	0.03481168728
3196	0.03480432891
3197	0.0347947209
3198	0.03477679185
3199	0.03476521996
3200	0.03475453048
3201	0.03473432712
3202	0.03472430082
3203	0.03471650302
3204	0.03470370419
3205	0.03469169767
3206	0.03467766472
3207	0.03467230219
3208	0.0346633581
3209	0.03465925664
3210	0.03465188785
3211	0.03464768156
3212	0.03464348104
3213	0.03463903849
3214	0.03463300964
3215	0.03462491987
3216	0.03462056281
3217	0.03461531384
3218	0.03460652141
3219	0.03460389832
3220	0.03459862013
3221	0.03458777078
3222	0.03458152251
3223	0.03457290689
3224	0.03456801369
3225	0.03455969808
3226	0.03455095281
3227	0.0345464449
3228	0.03453065866
3229	0.03452489411
3230	0.03451949368
3231	0.03451673335
3232	0.03450594799
3233	0.03449780165
3234	0.03449543643
3235	0.03448510596
3236	0.03447843731
3237	0.03447314464
3238	0.03446598824
3239	0.03445749193
3240	0.03444245352
3241	0.03443598169
3242	0.03442926408
3243	0.0344186707
3244	0.03441084311
3245	0.03440417112
3246	0.0343962123
3247	0.0343890857
3248	0.03438451549
3249	0.03437904878
3250	0.03437062422
3251	0.03436653051
3252	0.03435959222
3253	0.03435287707
3254	0.03434902795
3255	0.03434294187
3256	0.03433734513
3257	0.03432825522
3258	0.03431761324
3259	0.03430959001
3260	0.0343026307
3261	0.0342939767
3262	0.03427975399
3263	0.0342756621
3264	0.03426671911
3265	0.0342577389
3266	0.034253665
3267	0.03424777293
3268	0.03424192585
3269	0.0342348306
3270	0.03422736409
3271	0.0342201801
3272	0.03421278025
3273	0.03420579171
3274	0.03419809012
3275	0.03419243632
3276	0.03418884243
3277	0.03418329198
3278	0.03417913451
3279	0.03417207868
3280	0.03416115907
3281	0.03415883414
3282	0.03415037276
3283	0.03414533788
3284	0.03413913751
3285	0.03413206864
3286	0.0341251368
3287	0.03411928144
3288	0.03411416554
3289	0.03410592084
3290	0.03410089851
3291	0.03409615266
3292	0.03408829244
3293	0.03408116202
3294	0.03406990076
3295	0.03406437398
3296	0.03405542177
3297	0.03404793506
3298	0.03404249248
3299	0.03402910811
3300	0.03401998694
3301	0.0340135577
3302	0.03400482693
3303	0.0339975336
3304	0.03399274616
3305	0.03398167141
3306	0.03397421801
3307	0.03396842939
3308	0.03396637435
3309	0.03396016371
3310	0.03394891671
3311	0.03394452249
3312	0.03394052784
3313	0.0339350024
3314	0.03393179909
3315	0.03391426279
3316	0.03390097361
3317	0.03389555231
3318	0.03389176827
3319	0.03387939705
3320	0.03387440367
3321	0.0338676228
3322	0.03386435858
3323	0.03385895388
3324	0.03385143655
3325	0.03384518234
3326	0.03383234933
3327	0.03382928404
3328	0.03382180188
3329	0.03381783288
3330	0.03381201588
3331	0.03380474845
3332	0.0337986399
3333	0.03378818964
3334	0.0337831458
3335	0.03377823952
3336	0.03377325371
3337	0.03376340377
3338	0.03375885506
3339	0.03374973972
3340	0.0337416861
3341	0.03373416841
3342	0.0337298976
3343	0.03372373844
3344	0.03371904101
3345	0.03371307805
3346	0.03370854995
3347	0.03370342328
3348	0.03369761877
3349	0.03369248882
3350	0.03368644699
3351	0.03368117341
3352	0.03367594579
3353	0.03366962671
3354	0.03366182666
3355	0.03365541939
3356	0.03364412219
3357	0.03363937488
3358	0.03363497737
3359	0.03362789298
3360	0.03362300928
3361	0.03361461503
3362	0.03360991203
3363	0.033602748
3364	0.03359998672
3365	0.033590935
3366	0.03358031819
3367	0.03357610385
3368	0.0335721139
3369	0.03356399015
3370	0.03355581263
3371	0.0335452592
3372	0.03353380663
3373	0.03352714644
3374	0.03352003603
3375	0.03351301163
3376	0.03350588849
3377	0.03349858545
3378	0.03349245836
3379	0.03348697417
3380	0.03348096664
3381	0.03347606313
3382	0.03346866918
3383	0.03345770184
3384	0.0334514471
3385	0.03344572555
3386	0.03344211314
3387	0.03343454759
3388	0.03342653017
3389	0.03341458659
3390	0.03341034647
3391	0.0333991095
3392	0.03339707636
3393	0.03338520198
3394	0.0333803381
3395	0.03337797995
3396	0.03336440553
3397	0.03335303582
3398	0.03334376555
3399	0.03333572141
3400	0.0333240599
3401	0.03331611698
3402	0.03331022541
3403	0.03329983232
3404	0.03329304863
3405	0.03328132157
3406	0.0332711464
3407	0.03326533668
3408	0.03325672637
3409	0.03325228806
3410	0.03324846021
3411	0.03324532474
3412	0.03323346969
3413	0.03322719562
3414	0.03322161858
3415	0.03321585417
3416	0.03320731773
3417	0.03320367448
3418	0.03319849603
3419	0.03318807121
3420	0.03318166905
3421	0.0331700844
3422	0.03316008314
3423	0.03314906287
3424	0.03314357266
3425	0.03313686355
3426	0.03313443069
3427	0.03312555841
3428	0.03311052373
3429	0.03310666964
3430	0.03309989068
3431	0.0330949701
3432	0.03308823471
3433	0.03308219255
3434	0.03307600146
3435	0.03306797761
3436	0.03306220941
3437	0.03305680995
3438	0.03304971176
3439	0.0330418377
3440	0.03303091612
3441	0.03302442592
3442	0.03302135472
3443	0.0330140531
3444	0.03300576072
3445	0.03299701683
3446	0.03298799726
3447	0.0329804906
3448	0.03296919775
3449	0.03295492748
3450	0.03294965222
3451	0.03293785238
3452	0.03293234346
3453	0.0329242054
3454	0.03292079153
3455	0.03291284041
3456	0.03290743626
3457	0.03290068229
3458	0.03289567246
3459	0.03288975018
3460	0.03288274478
3461	0.03287085646
3462	0.0328681841
3463	0.03286097408
3464	0.03284965998
3465	0.03284110279
3466	0.0328266461
3467	0.0328197133
3468	0.03281372433
3469	0.0328057423
3470	0.03279753638
3471	0.03279149366
3472	0.03278570333
3473	0.03277375827
3474	0.03276679605
3475	0.03275827359
3476	0.03274948685
3477	0.03273973043
3478	0.03273382971
3479	0.03273000928
3480	0.03272396405
3481	0.03271710081
3482	0.03271185695
3483	0.03270665709
3484	0.03269172554
3485	0.03268385499
3486	0.03268024813
3487	0.03267181949
3488	0.03266349345
3489	0.03265958827
3490	0.03265483258
3491	0.03264602631
3492	0.03263386865
3493	0.03263019967
3494	0.03262622557
3495	0.03261813937
3496	0.03260880511
3497	0.03260221755
3498	0.03259518701
3499	0.03258697642
3500	0.03257194497
3501	0.03256281267
3502	0.03255886038
3503	0.03254943235
3504	0.03254525644
3505	0.0325345572
3506	0.03252793624
3507	0.03252173318
3508	0.03251625066
3509	0.03250568392
3510	0.03250050623
3511	0.03249518396
3512	0.03249239376
3513	0.03248741963
3514	0.03248319728
3515	0.03247265827
3516	0.03246948134
3517	0.03246708213
3518	0.03245693956
3519	0.03244701314
3520	0.03244063386
3521	0.03243656453
3522	0.03242928367
3523	0.03242675919
3524	0.03241269088
3525	0.03240728545
3526	0.03239785858
3527	0.03239362792
3528	0.03238460301
3529	0.03237753865
3530	0.03237323318
3531	0.03236229746
3532	0.0323527517
3533	0.03234596084
3534	0.03233804814
3535	0.03233234125
3536	0.03232620821
3537	0.03230998449
3538	0.03230229
3539	0.03229204521
3540	0.03228768627
3541	0.03227730894
3542	0.03226991303
3543	0.03226431701
3544	0.03225909384
3545	0.03225511276
3546	0.03225145964
3547	0.03224733611
3548	0.03224267461
3549	0.03223685479
3550	0.03222882597
3551	0.03221833525
3552	0.03221065934
3553	0.03220355176
3554	0.03219521261
3555	0.03218600379
3556	0.03218227024
3557	0.03217576587
3558	0.03216586753
3559	0.03215767401
3560	0.03215402333
3561	0.0321490036
3562	0.03213848683
3563	0.03213030662
3564	0.0321241181
3565	0.03211314322
3566	0.03210705798
3567	0.03209838406
3568	0.03209415623
3569	0.03208462551
3570	0.03207936462
3571	0.03207277672
3572	0.03206544375
3573	0.03206129461
3574	0.03205433185
3575	0.03204982025
3576	0.03204365517
3577	0.03203544397
3578	0.03202331744
3579	0.0320165144
3580	0.03201356031
3581	0.03200905993
3582	0.03200179893
3583	0.03199614413
3584	0.03198761505
3585	0.03198228385
3586	0.03197470248
3587	0.03196390063
3588	0.03195393835
3589	0.03195025589
3590	0.0319450511
3591	0.0319356715
3592	0.03192463183
3593	0.03191879998
3594	0.03191190486
3595	0.03190169647
3596	0.03189424753
3597	0.03188346272
3598	0.03187510288
3599	0.03186698802
3600	0.03186035279
3601	0.03185569265
3602	0.03184392585
3603	0.03183720221
3604	0.03183165298
3605	0.03182340755
3606	0.03181321687
3607	0.03180756953
3608	0.03180115421
3609	0.03179047794
3610	0.03178437707
3611	0.03177100233
3612	0.0317669806
3613	0.03176025093
3614	0.03175240269
3615	0.03174488449
3616	0.03174062328
3617	0.0317334943
3618	0.03172887373
3619	0.0317190774
3620	0.03171136801
3621	0.03170714169
3622	0.0317044055
3623	0.03169819553
3624	0.03169134155
3625	0.03168358426
3626	0.03167893411
3627	0.03167347035
3628	0.03166547366
3629	0.03165790393
3630	0.03164926653
3631	0.0316468223
3632	0.03163805139
3633	0.03163019172
3634	0.0316239122
3635	0.03161753007
3636	0.03160337654
3637	0.03159589853
3638	0.03158838436
3639	0.03157591926
3640	0.0315700901
3641	0.03156501365
3642	0.0315587969
3643	0.03155245152
3644	0.03154202863
3645	0.03153489437
3646	0.0315288681
3647	0.03152465695
3648	0.03151353191
3649	0.03150778603
3650	0.03150115101
3651	0.0314924275
3652	0.03148692965
3653	0.03148255932
3654	0.03147676809
3655	0.03146726444
3656	0.0314601633
3657	0.03145726576
3658	0.03144997237
3659	0.03143890039
3660	0.03143470829
3661	0.03143066427
3662	0.03142450564
3663	0.0314173862
3664	0.03140948342
3665	0.03140297295
3666	0.03139887121
3667	0.03139371343
3668	0.03138376921
3669	0.03137641892
3670	0.03137028081
3671	0.03136489145
3672	0.03136077434
3673	0.03135158899
3674	0.03134913368
3675	0.03133964159
3676	0.03133183537
3677	0.03131835929
3678	0.03131098497
3679	0.03130322539
3680	0.03129944555
3681	0.03128508214
3682	0.03128237503
3683	0.03127905636
3684	0.03127392399
3685	0.03126947177
3686	0.0312664749
3687	0.03126095643
3688	0.03125152794
3689	0.03124528881
3690	0.03123997004
3691	0.03123751291
3692	0.03122780424
3693	0.03121450253
3694	0.03120903927
3695	0.03119801411
3696	0.03119301991
3697	0.0311864329
3698	0.03117623089
3699	0.03116543816
3700	0.03115827521
3701	0.03115388842
3702	0.03115047236
3703	0.03114704721
3704	0.03114146048
3705	0.0311335941
3706	0.03112656169
3707	0.03111878057
3708	0.03111136069
3709	0.03110620938
3710	0.03109858911
3711	0.03109433366
3712	0.03108474104
3713	0.03108067246
3714	0.03107759446
3715	0.03106755779
3716	0.03106102287
3717	0.03105188531
3718	0.03104354301
3719	0.03103831219
3720	0.03102963362
3721	0.03102211537
3722	0.0310147249
3723	0.03100683688
3724	0.03100289299
3725	0.03099778499
3726	0.03098667765
3727	0.03098169322
3728	0.03097544884
3729	0.03097181842
3730	0.0309602719
3731	0.03095476552
3732	0.03094756259
3733	0.03094174672
3734	0.0309333115
3735	0.03092842034
3736	0.03092401148
3737	0.03091987607
3738	0.03091493534
3739	0.03090660354
3740	0.03090305467
3741	0.03089198362
3742	0.03088514068
3743	0.03087669704
3744	0.03087046309
3745	0.03086875614
3746	0.03086081321
3747	0.03085637533
3748	0.03085026934
3749	0.03084360208
3750	0.03084022211
3751	0.03083065262
3752	0.03082823335
3753	0.03082301886
3754	0.03081607071
3755	0.03080935373
3756	0.03080345533
3757	0.03080057008
3758	0.03079330991
3759	0.03078366938
3760	0.03077661703
3761	0.03076999913
3762	0.0307624545
3763	0.0307548674
3764	0.03074602402
3765	0.03073869265
3766	0.03073168831
3767	0.03072138834
3768	0.03071547659
3769	0.03071138562
3770	0.03070605399
3771	0.03070049494
3772	0.03069635419
3773	0.03069333499
3774	0.03068627604
3775	0.03068199527
3776	0.03067822211
3777	0.03067188761
3778	0.03066479715
3779	0.03066271026
3780	0.03065812853
3781	0.03064966666
3782	0.0306377966
3783	0.03062698795
3784	0.03062421556
3785	0.03061534509
3786	0.03060776057
3787	0.03060334279
3788	0.03059895811
3789	0.03059380042
3790	0.03059061127
3791	0.03058744666
3792	0.03057838254
3793	0.0305715085
3794	0.03056274003
3795	0.0305582962
3796	0.03055075263
3797	0.03054754655
3798	0.03054310583
3799	0.03053523118
3800	0.03053035275
3801	0.03052336468
3802	0.0305075622
3803	0.0305013187
3804	0.03049454486
3805	0.03048294408
3806	0.03047373658
3807	0.03046379519
3808	0.03045943679
3809	0.03044564772
3810	0.03044003577
3811	0.03043629865
3812	0.03043109018
3813	0.03042322582
3814	0.03041956699
3815	0.03040903805
3816	0.03040445919
3817	0.0303976584
3818	0.03039036275
3819	0.03038658913
3820	0.03038468516
3821	0.0303766532
3822	0.03037242896
3823	0.03036738127
3824	0.03036138627
3825	0.03035049708
3826	0.03034699954
3827	0.03034056544
3828	0.03033559662
3829	0.03033053205
3830	0.03032718626
3831	0.03032116181
3832	0.03031063274
3833	0.03030856269
3834	0.03030623438
3835	0.03030212222
3836	0.03029454715
3837	0.03028945241
3838	0.03028440703
3839	0.03027807446
3840	0.03027319228
3841	0.03026672993
3842	0.03026051394
3843	0.03025795573
3844	0.0302523323
3845	0.03024036017
3846	0.03023250189
3847	0.03022309946
3848	0.03021479622
3849	0.03021252363
3850	0.03020605549
3851	0.03019434747
3852	0.03019124208
3853	0.03018502674
3854	0.03017946802
3855	0.03017393348
3856	0.03016924781
3857	0.03016117649
3858	0.03015215358
3859	0.03014425069
3860	0.03014271437
3861	0.03013589418
3862	0.03012615776
3863	0.03012186953
3864	0.03011788281
3865	0.03011173802
3866	0.03010522207
3867	0.03010005287
3868	0.03009270763
3869	0.0300904556
3870	0.03008133112
3871	0.030072893
3872	0.03006361321
3873	0.03006019794
3874	0.03005556594
3875	0.03004861659
3876	0.03004354975
3877	0.03003596101
3878	0.03003197012
3879	0.03002683444
3880	0.03001801545
3881	0.03000696182
3882	0.02999799937
3883	0.02999346824
3884	0.02998851617
3885	0.02998303334
3886	0.02997885873
3887	0.0299706138
3888	0.02996429921
3889	0.02995893253
3890	0.02994746529
3891	0.02994078478
3892	0.02993260467
3893	0.02992630294
3894	0.02992344385
3895	0.02992079056
3896	0.02991263404
3897	0.02990281494
3898	0.02989762982
3899	0.029893466
3900	0.02988770219
3901	0.02988343519
3902	0.02987882941
3903	0.02987319553
3904	0.02987033045
3905	0.02986407015
3906	0.02985395213
3907	0.0298449228
3908	0.02984017545
3909	0.02983660535
3910	0.02982580049
3911	0.02982083333
3912	0.02981610219
3913	0.02981007013
3914	0.02980242102
3915	0.02979251819
3916	0.02978904085
3917	0.02978580748
3918	0.02978215516
3919	0.02977054502
3920	0.02976535602
3921	0.02975980197
3922	0.02975643946
3923	0.02975447508
3924	0.0297495864
3925	0.02974593968
3926	0.02973909425
3927	0.02973339917
3928	0.02972564993
3929	0.02972176633
3930	0.02971681468
3931	0.02971061711
3932	0.02970657702
3933	0.02970202887
3934	0.0296944123
3935	0.0296864946
3936	0.02968063844
3937	0.02966971361
3938	0.02966757962
3939	0.02966331757
3940	0.02965406807
3941	0.02965050304
3942	0.02964415233
3943	0.02963907501
3944	0.02962833745
3945	0.02962430173
3946	0.02962083123
3947	0.02961448242
3948	0.02960729743
3949	0.02960139349
3950	0.02959317097
3951	0.02958883946
3952	0.0295820247
3953	0.0295770065
3954	0.02957111855
3955	0.02956360423
3956	0.02955840372
3957	0.02955257365
3958	0.02954410678
3959	0.02953563933
3960	0.02952968979
3961	0.02952108755
3962	0.02951795458
3963	0.02951053164
3964	0.02950887766
3965	0.02950465253
3966	0.02949631924
3967	0.02949252332
3968	0.02948558589
3969	0.02948091335
3970	0.02947786088
3971	0.02946884074
3972	0.02946096475
3973	0.02945865151
3974	0.02945402726
3975	0.02944871517
3976	0.02943968702
3977	0.02943220466
3978	0.02942727352
3979	0.02942220031
3980	0.02941907527
3981	0.02941163938
3982	0.02940811977
3983	0.02939968429
3984	0.02939289868
3985	0.02938256202
3986	0.02937892059
3987	0.02937050909
3988	0.02936454366
3989	0.02935799788
3990	0.02934988022
3991	0.02934606536
3992	0.02934289703
3993	0.02933853135
3994	0.02933332057
3995	0.02932702158
3996	0.02932327136
3997	0.02931605206
3998	0.0293114637
3999	0.02930047816
4000	0.02929753205
4001	0.02928469843
4002	0.02927580154
4003	0.02927294944
4004	0.02926088477
4005	0.02925635367
4006	0.02924617678
4007	0.02923480717
4008	0.02923079703
4009	0.02922250833
4010	0.02921756039
4011	0.02921024337
4012	0.02920119079
4013	0.02919385478
4014	0.02919023727
4015	0.02917796619
4016	0.02917002935
4017	0.02916550835
4018	0.02915496344
4019	0.02914993508
4020	0.0291436794
4021	0.02914002489
4022	0.02913081996
4023	0.02912622945
4024	0.0291202485
4025	0.02911017705
4026	0.02910354885
4027	0.0290972916
4028	0.0290868555
4029	0.0290812335
4030	0.0290724995
4031	0.02906728121
4032	0.02906004318
4033	0.02905390838
4034	0.02905073904
4035	0.0290441908
4036	0.02904087263
4037	0.02903611824
4038	0.02902516605
4039	0.02902051391
4040	0.02901788944
4041	0.02901136375
4042	0.02900510721
4043	0.02899980373
4044	0.02899594375
4045	0.02898760851
4046	0.02898110505
4047	0.02897455794
4048	0.02896210264
4049	0.02895314321
4050	0.02894931735
4051	0.02894391074
4052	0.02893547041
4053	0.02892610836
4054	0.0289224273
4055	0.02891794366
4056	0.02891420145
4057	0.02890734134
4058	0.02890248228
4059	0.02889979634
4060	0.02889645502
4061	0.02889097459
4062	0.02888578274
4063	0.02888194137
4064	0.02887349233
4065	0.02886397562
4066	0.02886076472
4067	0.0288516665
4068	0.02884617663
4069	0.02884298918
4070	0.0288381174
4071	0.02883353681
4072	0.02882663772
4073	0.02882274889
4074	0.02881928365
4075	0.02881533633
4076	0.02880803783
4077	0.0288040786
4078	0.02879403429
4079	0.02878728612
4080	0.02878090066
4081	0.02877484887
4082	0.02877000331
4083	0.02876192085
4084	0.02875522843
4085	0.02874854108
4086	0.02874518973
4087	0.02873617307
4088	0.02872820021
4089	0.02871905148
4090	0.02871232354
4091	0.02870859047
4092	0.02870310351
4093	0.02869796569
4094	0.02869066195
4095	0.02868576808
4096	0.02867907589
4097	0.02866980823
4098	0.02865381863
4099	0.02865253039
4100	0.02864749348
4101	0.02864276578
4102	0.02863590988
4103	0.02863089377
4104	0.02862646125
4105	0.02861797
4106	0.02860769989
4107	0.02859612866
4108	0.02859210493
4109	0.0285845518
4110	0.02857959605
4111	0.02857592073
4112	0.02857003182
4113	0.02856593786
4114	0.02855588778
4115	0.0285456372
4116	0.02854066517
4117	0.02853550572
4118	0.0285313811
4119	0.02852754152
4120	0.02851999891
4121	0.02851802079
4122	0.02851323828
4123	0.02850324013
4124	0.02849907844
4125	0.0284927771
4126	0.02848729433
4127	0.02848057935
4128	0.02847767813
4129	0.02847507135
4130	0.02846866642
4131	0.02846542525
4132	0.02845918039
4133	0.02845501799
4134	0.02844882623
4135	0.02844726041
4136	0.02844142222
4137	0.02843797641
4138	0.02843143416
4139	0.02841954937
4140	0.02841305545
4141	0.02840540116
4142	0.02840042275
4143	0.02839723213
4144	0.02839050254
4145	0.02838391394
4146	0.02838002857
4147	0.02837152579
4148	0.02836758702
4149	0.02836161368
4150	0.02835812274
4151	0.02835228726
4152	0.02834871182
4153	0.02834008368
4154	0.02833275575
4155	0.02832689971
4156	0.02832369506
4157	0.02831742566
4158	0.02830871027
4159	0.02830397108
4160	0.02829254443
4161	0.02828826053
4162	0.02828539143
4163	0.0282826613
4164	0.02827904728
4165	0.02827415133
4166	0.02826770953
4167	0.02826596648
4168	0.02826242528
4169	0.02825934404
4170	0.02824800511
4171	0.02824128997
4172	0.02823333129
4173	0.02823042871
4174	0.02822157577
4175	0.02821425075
4176	0.0282079657
4177	0.02819963257
4178	0.02819515634
4179	0.02818483431
4180	0.02818181108
4181	0.02817829883
4182	0.0281712277
4183	0.02816190961
4184	0.02815418896
4185	0.02814655209
4186	0.02813822973
4187	0.02813229554
4188	0.02812707567
4189	0.02812455615
4190	0.02812104351
4191	0.02811313484
4192	0.02810762537
4193	0.02810394149
4194	0.02810155617
4195	0.02809608117
4196	0.02808946026
4197	0.0280814334
4198	0.0280751515
4199	0.02806991036
4200	0.02806467597
4201	0.02805923637
4202	0.02805550547
4203	0.02805129478
4204	0.02804397371
4205	0.02804083746
4206	0.02803694814
4207	0.02803161943
4208	0.02802490381
4209	0.02801894175
4210	0.02801443277
4211	0.02800832786
4212	0.02800152032
4213	0.02799190316
4214	0.02799020892
4215	0.02798449958
4216	0.02798056263
4217	0.02797549794
4218	0.02797222585
4219	0.02796674592
4220	0.02796288321
4221	0.02795502598
4222	0.02794465511
4223	0.02794102653
4224	0.02793421621
4225	0.02792508553
4226	0.02791859529
4227	0.02791439022
4228	0.0279116851
4229	0.0279047479
4230	0.02789818185
4231	0.02789320542
4232	0.02789059369
4233	0.02788237417
4234	0.02787845495
4235	0.02787278119
4236	0.02786724954
4237	0.0278580199
4238	0.02785495437
4239	0.02785072994
4240	0.02784690771
4241	0.0278398285
4242	0.02783466893
4243	0.02783066198
4244	0.02782500971
4245	0.02781913271
4246	0.02781067428
4247	0.02780646462
4248	0.0278022846
4249	0.02779230726
4250	0.02778503721
4251	0.02778120203
4252	0.02777984693
4253	0.02777453343
4254	0.02776666204
4255	0.0277626805
4256	0.02775562874
4257	0.02775010996
4258	0.02774731835
4259	0.02774031556
4260	0.02773335997
4261	0.02772712558
4262	0.02772178043
4263	0.02771335599
4264	0.02770847772
4265	0.02770561623
4266	0.02769827832
4267	0.0276946204
4268	0.02769018122
4269	0.02768768669
4270	0.02768056971
4271	0.02767495941
4272	0.02767112958
4273	0.02766833589
4274	0.02766394453
4275	0.02766116582
4276	0.02765004229
4277	0.02764524619
4278	0.02763899488
4279	0.02763130506
4280	0.02762968603
4281	0.02762384023
4282	0.02761881831
4283	0.02761165997
4284	0.0276034617
4285	0.02759568915
4286	0.02759123503
4287	0.02758362938
4288	0.02757757487
4289	0.02756778223
4290	0.0275627422
4291	0.02755709412
4292	0.02754947609
4293	0.02754372667
4294	0.02753818219
4295	0.02753565514
4296	0.0275329207
4297	0.02752574299
4298	0.02752050873
4299	0.02751279271
4300	0.02750665349
